timestamp,bus,can_id,payload
1780709706.598095,vcan0,602,00000000
1780709706.598195,vcan0,603,00000000
1780709706.598306,vcan0,604,00
1780709706.598394,vcan0,605,00
1780709706.598524,vcan0,607,00
1780709706.611756,vcan0,600,00000000
1780709706.611920,vcan0,601,7F000000
1780709706.612032,vcan0,602,00000000
1780709706.627700,vcan0,600,00000000
1780709706.627815,vcan0,601,7F000000
1780709706.627885,vcan0,602,00000000
1780709706.643687,vcan0,600,00000000
1780709706.643795,vcan0,601,7F000000
1780709706.643868,vcan0,602,00000000
1780709706.742617,vcan0,600,00000000
1780709706.742765,vcan0,601,7F000000
1780709706.742846,vcan0,602,00000000
1780709706.742944,vcan0,603,00000000
1780709706.743061,vcan0,604,00
1780709706.743152,vcan0,605,00
1780709706.743239,vcan0,607,00
1780709706.757693,vcan0,600,00000000
1780709706.757839,vcan0,601,7F000000
1780709706.757924,vcan0,602,00000000
1780709706.773583,vcan0,600,00000000
1780709706.773713,vcan0,601,7F000000
1780709706.773796,vcan0,602,00000000
1780709706.789599,vcan0,600,00000000
1780709706.789732,vcan0,601,7F000000
1780709706.789816,vcan0,602,00000000
1780709706.891392,vcan0,600,00000000
1780709706.891613,vcan0,601,7F000000
1780709706.891731,vcan0,602,00000000
1780709706.891828,vcan0,603,00000000
1780709706.891923,vcan0,604,00
1780709706.892053,vcan0,605,00
1780709706.892149,vcan0,607,00
1780709706.906567,vcan0,600,00000000
1780709706.906685,vcan0,601,7F000000
1780709706.906758,vcan0,602,00000000
1780709706.922608,vcan0,600,00000000
1780709706.922738,vcan0,601,7F000000
1780709706.922810,vcan0,602,00000000
1780709706.938629,vcan0,600,00000000
1780709706.938747,vcan0,601,7F000000
1780709706.938823,vcan0,602,00000000
1780709707.036910,vcan0,600,00000000
1780709707.037090,vcan0,601,7F000000
1780709707.037236,vcan0,602,00000000
1780709707.037364,vcan0,603,00000000
1780709707.037433,vcan0,604,00
1780709707.037533,vcan0,605,00
1780709707.037620,vcan0,607,00
1780709707.052822,vcan0,600,00000000
1780709707.052943,vcan0,601,7F000000
1780709707.053014,vcan0,602,00000000
1780709707.068647,vcan0,600,00000000
1780709707.068753,vcan0,601,7F000000
1780709707.068829,vcan0,602,00000000
1780709707.084547,vcan0,600,00000000
1780709707.084653,vcan0,601,7F000000
1780709707.084723,vcan0,602,00000000
1780709707.183869,vcan0,600,00000000
1780709707.184006,vcan0,601,7F000000
1780709707.184084,vcan0,602,00000000
1780709707.184154,vcan0,603,00000000
1780709707.184224,vcan0,604,00
1780709707.184307,vcan0,605,00
1780709707.184377,vcan0,607,00
1780709707.199434,vcan0,600,00000000
1780709707.199555,vcan0,601,7F000000
1780709707.199627,vcan0,602,00000000
1780709707.215554,vcan0,600,00000000
1780709707.215669,vcan0,601,7F000000
1780709707.215743,vcan0,602,00000000
1780709707.231561,vcan0,600,00000000
1780709707.231678,vcan0,601,7F000000
1780709707.231751,vcan0,602,00000000
1780709707.343331,vcan0,600,00000000
1780709707.343546,vcan0,601,7F000000
1780709707.343638,vcan0,602,00000000
1780709707.343722,vcan0,603,00000000
1780709707.343809,vcan0,604,00
1780709707.343891,vcan0,605,00
1780709707.343974,vcan0,607,00
1780709707.366647,vcan0,600,00000000
1780709707.366789,vcan0,601,7F000000
1780709707.366884,vcan0,602,00000000
1780709707.383512,vcan0,600,00000000
1780709707.383647,vcan0,601,7F000000
1780709707.383724,vcan0,602,00000000
1780709707.495130,vcan0,600,00000000
1780709707.495350,vcan0,601,7F000000
1780709707.495482,vcan0,602,00000000
1780709707.495586,vcan0,603,00000000
1780709707.495685,vcan0,604,00
1780709707.495799,vcan0,605,00
1780709707.495910,vcan0,607,00
1780709707.510698,vcan0,600,00000000
1780709707.510850,vcan0,601,7F000000
1780709707.510943,vcan0,602,00000000
1780709707.526562,vcan0,600,00000000
1780709707.526685,vcan0,601,7F000000
1780709707.526769,vcan0,602,00000000
1780709707.542403,vcan0,600,00000000
1780709707.542538,vcan0,601,7F000000
1780709707.542623,vcan0,602,00000000
1780709707.644681,vcan0,600,00000000
1780709707.644862,vcan0,601,7F000000
1780709707.644953,vcan0,602,00000000
1780709707.645045,vcan0,603,00000000
1780709707.645133,vcan0,604,00
1780709707.645232,vcan0,605,00
1780709707.645342,vcan0,607,00
1780709707.659617,vcan0,600,00000000
1780709707.659741,vcan0,601,7F000000
1780709707.659829,vcan0,602,00000000
1780709707.675523,vcan0,600,00000000
1780709707.675630,vcan0,601,7F000000
1780709707.675703,vcan0,602,00000000
1780709707.691511,vcan0,600,00000000
1780709707.691614,vcan0,601,7F000000
1780709707.691684,vcan0,602,00000000
1780709707.792634,vcan0,600,00000000
1780709707.792827,vcan0,601,7F000000
1780709707.793043,vcan0,602,00000000
1780709707.793158,vcan0,603,00000000
1780709707.793266,vcan0,604,00
1780709707.793368,vcan0,605,00
1780709707.793498,vcan0,607,00
1780709707.807498,vcan0,600,00000000
1780709707.807613,vcan0,601,7F000000
1780709707.807681,vcan0,602,00000000
1780709707.823623,vcan0,600,00000000
1780709707.823746,vcan0,601,7F000000
1780709707.823819,vcan0,602,00000000
1780709707.839555,vcan0,600,00000000
1780709707.839707,vcan0,601,7F000000
1780709707.839814,vcan0,602,00000000
1780709707.940029,vcan0,600,00000000
1780709707.940215,vcan0,601,7F000000
1780709707.940312,vcan0,602,00000000
1780709707.940408,vcan0,603,00000000
1780709707.940538,vcan0,604,00
1780709707.940648,vcan0,605,00
1780709707.940733,vcan0,607,00
1780709707.953482,vcan0,600,00000000
1780709707.953613,vcan0,601,7F000000
1780709707.953700,vcan0,602,00000000
1780709707.969602,vcan0,600,00000000
1780709707.969731,vcan0,601,7F000000
1780709707.969816,vcan0,602,00000000
1780709707.984596,vcan0,600,00000000
1780709707.984722,vcan0,601,7F000000
1780709707.984805,vcan0,602,00000000
1780709708.088796,vcan0,600,00000000
1780709708.088986,vcan0,601,7F000000
1780709708.089098,vcan0,602,00000000
1780709708.089192,vcan0,603,00000000
1780709708.089293,vcan0,604,00
1780709708.089388,vcan0,605,00
1780709708.089518,vcan0,607,00
1780709708.103578,vcan0,600,00000000
1780709708.103707,vcan0,601,7F000000
1780709708.103788,vcan0,602,00000000
1780709708.119581,vcan0,600,00000000
1780709708.119719,vcan0,601,7F000000
1780709708.119810,vcan0,602,00000000
1780709708.135574,vcan0,600,00000000
1780709708.135708,vcan0,601,7F000000
1780709708.135795,vcan0,602,00000000
1780709708.233545,vcan0,600,00000000
1780709708.233907,vcan0,601,7F000000
1780709708.234033,vcan0,602,00000000
1780709708.234136,vcan0,603,00000000
1780709708.234222,vcan0,604,00
1780709708.234303,vcan0,605,00
1780709708.234398,vcan0,607,00
1780709708.248549,vcan0,600,00000000
1780709708.248697,vcan0,601,7F000000
1780709708.248785,vcan0,602,00000000
1780709708.264565,vcan0,600,00000000
1780709708.264689,vcan0,601,7F000000
1780709708.264774,vcan0,602,00000000
1780709708.280565,vcan0,600,00000000
1780709708.280685,vcan0,601,7F000000
1780709708.280769,vcan0,602,00000000
1780709708.382240,vcan0,600,00000000
1780709708.382401,vcan0,601,7F000000
1780709708.382604,vcan0,602,00000000
1780709708.383039,vcan0,603,00000000
1780709708.383123,vcan0,604,00
1780709708.383216,vcan0,605,00
1780709708.383307,vcan0,607,00
1780709708.396463,vcan0,600,00000000
1780709708.396568,vcan0,601,7F000000
1780709708.396644,vcan0,602,00000000
1780709708.412589,vcan0,600,00000000
1780709708.412695,vcan0,601,7F000000
1780709708.412769,vcan0,602,00000000
1780709708.428593,vcan0,600,00000000
1780709708.428699,vcan0,601,7F000000
1780709708.428777,vcan0,602,00000000
1780709708.530191,vcan0,600,00000000
1780709708.530332,vcan0,601,7F000000
1780709708.530417,vcan0,602,00000000
1780709708.530532,vcan0,603,00000000
1780709708.530635,vcan0,604,00
1780709708.530743,vcan0,605,00
1780709708.530826,vcan0,607,00
1780709708.543498,vcan0,600,00000000
1780709708.543632,vcan0,601,7F000000
1780709708.543717,vcan0,602,00000000
1780709708.559540,vcan0,600,00000000
1780709708.559669,vcan0,601,7F000000
1780709708.559756,vcan0,602,00000000
1780709708.575545,vcan0,600,00000000
1780709708.575670,vcan0,601,7F000000
1780709708.575760,vcan0,602,00000000
1780709708.675237,vcan0,600,00000000
1780709708.675399,vcan0,601,7F000000
1780709708.675518,vcan0,602,00000000
1780709708.675611,vcan0,603,00000000
1780709708.675694,vcan0,604,00
1780709708.675784,vcan0,605,00
1780709708.675888,vcan0,607,00
1780709708.690434,vcan0,600,00000000
1780709708.690546,vcan0,601,7F000000
1780709708.690614,vcan0,602,00000000
1780709708.706572,vcan0,600,00000000
1780709708.706691,vcan0,601,7F000000
1780709708.706762,vcan0,602,00000000
1780709708.722589,vcan0,600,00000000
1780709708.722708,vcan0,601,7F000000
1780709708.722786,vcan0,602,00000000
1780709708.821841,vcan0,600,00000000
1780709708.822025,vcan0,601,7F000000
1780709708.822128,vcan0,602,00000000
1780709708.822422,vcan0,603,00000000
1780709708.822559,vcan0,604,00
1780709708.822659,vcan0,605,00
1780709708.822748,vcan0,607,00
1780709708.836524,vcan0,600,00000000
1780709708.836642,vcan0,601,7F000000
1780709708.836731,vcan0,602,00000000
1780709708.852632,vcan0,600,00000000
1780709708.852763,vcan0,601,7F000000
1780709708.852849,vcan0,602,00000000
1780709708.868763,vcan0,600,00000000
1780709708.868899,vcan0,601,7F000000
1780709708.868984,vcan0,602,00000000
1780709708.980761,vcan0,600,00000000
1780709708.980962,vcan0,601,7F000000
1780709708.981059,vcan0,602,00000000
1780709708.981151,vcan0,603,00000000
1780709708.981261,vcan0,604,00
1780709708.981354,vcan0,605,00
1780709708.981480,vcan0,607,00
1780709708.995659,vcan0,600,00000000
1780709708.995784,vcan0,601,7F000000
1780709708.995863,vcan0,602,00000000
1780709709.011606,vcan0,600,00000000
1780709709.011713,vcan0,601,7F000000
1780709709.011778,vcan0,602,00000000
1780709709.027428,vcan0,600,00000000
1780709709.027531,vcan0,601,7F000000
1780709709.027591,vcan0,602,00000000
1780709709.147225,vcan0,600,00000000
1780709709.147386,vcan0,601,7F000000
1780709709.147473,vcan0,602,19000000
1780709709.147528,vcan0,603,00000000
1780709709.147577,vcan0,604,00
1780709709.147627,vcan0,605,00
1780709709.147678,vcan0,607,00
1780709709.162581,vcan0,600,00000000
1780709709.162675,vcan0,601,7F000000
1780709709.162728,vcan0,602,33000000
1780709709.178564,vcan0,600,00000000
1780709709.178632,vcan0,601,7F000000
1780709709.178669,vcan0,602,4C000000
1780709709.194326,vcan0,600,00000000
1780709709.194384,vcan0,601,7F000000
1780709709.194419,vcan0,602,66000000
1780709709.312854,vcan0,600,00000000
1780709709.313013,vcan0,601,7F000000
1780709709.313087,vcan0,602,7F000000
1780709709.313161,vcan0,603,00000000
1780709709.313233,vcan0,604,00
1780709709.313304,vcan0,605,00
1780709709.313385,vcan0,607,00
1780709709.328594,vcan0,600,00000000
1780709709.328675,vcan0,601,7F000000
1780709709.328721,vcan0,602,99000000
1780709709.344472,vcan0,600,00000000
1780709709.344547,vcan0,601,7F000000
1780709709.344594,vcan0,602,B2000000
1780709709.452777,vcan0,600,00000000
1780709709.452947,vcan0,601,7F000000
1780709709.453066,vcan0,602,CC000000
1780709709.453171,vcan0,603,00000000
1780709709.453284,vcan0,604,00
1780709709.453406,vcan0,605,00
1780709709.453556,vcan0,607,00
1780709709.468802,vcan0,600,00000000
1780709709.468961,vcan0,601,7F000000
1780709709.469037,vcan0,602,E5000000
1780709709.484546,vcan0,600,00000000
1780709709.484676,vcan0,601,7F000000
1780709709.484750,vcan0,602,FF000000
1780709709.500396,vcan0,600,00000000
1780709709.500539,vcan0,601,7F000000
1780709709.500612,vcan0,602,FF000000
1780709709.608640,vcan0,600,00000000
1780709709.608809,vcan0,601,7F000000
1780709709.608934,vcan0,602,FF000000
1780709709.609039,vcan0,603,00000000
1780709709.609135,vcan0,604,00
1780709709.609229,vcan0,605,00
1780709709.609323,vcan0,607,00
1780709709.623594,vcan0,600,00000000
1780709709.623716,vcan0,601,7F000000
1780709709.623800,vcan0,602,FF000000
1780709709.639625,vcan0,600,00000000
1780709709.639764,vcan0,601,7F000000
1780709709.639854,vcan0,602,FF000000
1780709709.655533,vcan0,600,00000000
1780709709.655665,vcan0,601,7F000000
1780709709.655753,vcan0,602,FF000000
1780709709.754263,vcan0,600,00000000
1780709709.754464,vcan0,601,7F000000
1780709709.754580,vcan0,602,FF000000
1780709709.754669,vcan0,603,00000000
1780709709.754761,vcan0,604,00
1780709709.754872,vcan0,605,00
1780709709.754966,vcan0,607,00
1780709709.769929,vcan0,600,00000000
1780709709.770073,vcan0,601,7F000000
1780709709.770165,vcan0,602,FF000000
1780709709.785663,vcan0,600,00000000
1780709709.785815,vcan0,601,7F000000
1780709709.785909,vcan0,602,FF000000
1780709709.801516,vcan0,600,00000000
1780709709.801630,vcan0,601,7F000000
1780709709.801702,vcan0,602,FF000000
1780709709.901724,vcan0,600,00000000
1780709709.901913,vcan0,601,7F000000
1780709709.902011,vcan0,602,FF000000
1780709709.902101,vcan0,603,00000000
1780709709.902170,vcan0,604,00
1780709709.902240,vcan0,605,00
1780709709.902324,vcan0,607,00
1780709709.917966,vcan0,600,00000000
1780709709.918144,vcan0,601,7F000000
1780709709.918248,vcan0,602,FF000000
1780709709.933615,vcan0,600,00000000
1780709709.933835,vcan0,601,7F000000
1780709709.934160,vcan0,602,FF000000
1780709709.949505,vcan0,600,00000000
1780709709.949612,vcan0,601,7F000000
1780709709.949682,vcan0,602,FF000000
1780709710.049542,vcan0,600,00000000
1780709710.049724,vcan0,601,7F000000
1780709710.049825,vcan0,602,FF000000
1780709710.049922,vcan0,603,00000000
1780709710.050024,vcan0,604,00
1780709710.050148,vcan0,605,00
1780709710.050249,vcan0,607,00
1780709710.064770,vcan0,600,00000000
1780709710.064894,vcan0,601,7F000000
1780709710.064964,vcan0,602,FF000000
1780709710.080548,vcan0,600,00000000
1780709710.080662,vcan0,601,7F000000
1780709710.080735,vcan0,602,FF000000
1780709710.096529,vcan0,600,00000000
1780709710.096644,vcan0,601,7F000000
1780709710.096713,vcan0,602,FF000000
1780709710.201654,vcan0,600,00000000
1780709710.201850,vcan0,601,7F000000
1780709710.201937,vcan0,602,FF000000
1780709710.202030,vcan0,603,00000000
1780709710.202122,vcan0,604,00
1780709710.202207,vcan0,605,00
1780709710.202284,vcan0,607,00
1780709710.216789,vcan0,600,00000000
1780709710.216916,vcan0,601,7F000000
1780709710.216991,vcan0,602,FF000000
1780709710.232514,vcan0,600,00000000
1780709710.232631,vcan0,601,7F000000
1780709710.232704,vcan0,602,FF000000
1780709710.248624,vcan0,600,00000000
1780709710.248744,vcan0,601,7F000000
1780709710.248821,vcan0,602,FF000000
1780709710.348663,vcan0,600,00000000
1780709710.348868,vcan0,601,7F000000
1780709710.348966,vcan0,602,FF000000
1780709710.349066,vcan0,603,00000000
1780709710.349163,vcan0,604,00
1780709710.349262,vcan0,605,00
1780709710.349364,vcan0,607,00
1780709710.363741,vcan0,600,00000000
1780709710.363886,vcan0,601,7F000000
1780709710.363966,vcan0,602,FF000000
1780709710.380526,vcan0,600,00000000
1780709710.380651,vcan0,601,7F000000
1780709710.380726,vcan0,602,FF000000
1780709710.396638,vcan0,600,00000000
1780709710.396763,vcan0,601,7F000000
1780709710.396856,vcan0,602,FF000000
1780709710.496257,vcan0,600,00000000
1780709710.496459,vcan0,601,7F000000
1780709710.496563,vcan0,602,FF000000
1780709710.496662,vcan0,603,00000000
1780709710.496763,vcan0,604,00
1780709710.496859,vcan0,605,00
1780709710.496966,vcan0,607,00
1780709710.511667,vcan0,600,00000000
1780709710.511784,vcan0,601,7F000000
1780709710.511854,vcan0,602,FF000000
1780709710.527570,vcan0,600,00000000
1780709710.527690,vcan0,601,7F000000
1780709710.527768,vcan0,602,FF000000
1780709710.543766,vcan0,600,00000000
1780709710.543916,vcan0,601,7F000000
1780709710.544023,vcan0,602,FF000000
1780709710.646723,vcan0,600,00000000
1780709710.646866,vcan0,601,7F000000
1780709710.646981,vcan0,602,FF000000
1780709710.647075,vcan0,603,00000000
1780709710.647167,vcan0,604,00
1780709710.647260,vcan0,605,00
1780709710.647355,vcan0,607,00
1780709710.661776,vcan0,600,00000000
1780709710.661935,vcan0,601,7F000000
1780709710.662017,vcan0,602,FF000000
1780709710.677555,vcan0,600,00000000
1780709710.677682,vcan0,601,7F000000
1780709710.677756,vcan0,602,FF000000
1780709710.693700,vcan0,600,00000000
1780709710.693827,vcan0,601,7F000000
1780709710.693905,vcan0,602,FF000000
1780709710.793496,vcan0,600,00000000
1780709710.793688,vcan0,601,7F000000
1780709710.793789,vcan0,602,FF000000
1780709710.793884,vcan0,603,00000000
1780709710.793975,vcan0,604,00
1780709710.794066,vcan0,605,00
1780709710.794167,vcan0,607,00
1780709710.808756,vcan0,600,00000000
1780709710.808890,vcan0,601,7F000000
1780709710.808966,vcan0,602,FF000000
1780709710.824563,vcan0,600,00000000
1780709710.824678,vcan0,601,7F000000
1780709710.824750,vcan0,602,FF000000
1780709710.840583,vcan0,600,00000000
1780709710.840695,vcan0,601,7F000000
1780709710.840767,vcan0,602,FF000000
1780709710.940851,vcan0,600,00000000
1780709710.941040,vcan0,601,7F000000
1780709710.941141,vcan0,602,FF000000
1780709710.941220,vcan0,603,00000000
1780709710.941298,vcan0,604,00
1780709710.941404,vcan0,605,00
1780709710.941541,vcan0,607,00
1780709710.956510,vcan0,600,00000000
1780709710.956655,vcan0,601,7F000000
1780709710.956731,vcan0,602,FF000000
1780709710.971506,vcan0,600,00000000
1780709710.971621,vcan0,601,7F000000
1780709710.971698,vcan0,602,FF000000
1780709710.987628,vcan0,600,00000000
1780709710.987759,vcan0,601,7F000000
1780709710.987831,vcan0,602,FF000000
1780709711.087291,vcan0,600,00000000
1780709711.087488,vcan0,601,7F000000
1780709711.087606,vcan0,602,FF000000
1780709711.087703,vcan0,603,00000000
1780709711.087792,vcan0,604,00
1780709711.087874,vcan0,605,00
1780709711.087966,vcan0,607,00
1780709711.102667,vcan0,600,00000000
1780709711.102834,vcan0,601,7F000000
1780709711.102932,vcan0,602,FF000000
1780709711.118694,vcan0,600,00000000
1780709711.118842,vcan0,601,7F000000
1780709711.118937,vcan0,602,FF000000
1780709711.134610,vcan0,600,00000000
1780709711.134732,vcan0,601,7F000000
1780709711.134807,vcan0,602,FF000000
1780709711.234372,vcan0,600,00000000
1780709711.234617,vcan0,601,7F000000
1780709711.234733,vcan0,602,FF000000
1780709711.234843,vcan0,603,00000000
1780709711.234966,vcan0,604,00
1780709711.235104,vcan0,605,00
1780709711.235229,vcan0,607,00
1780709711.249639,vcan0,600,00000000
1780709711.249787,vcan0,601,7F000000
1780709711.249901,vcan0,602,FF000000
1780709711.265614,vcan0,600,00000000
1780709711.265738,vcan0,601,7F000000
1780709711.265840,vcan0,602,FF000000
1780709711.281379,vcan0,600,00000000
1780709711.281515,vcan0,601,7F000000
1780709711.281589,vcan0,602,FF000000
1780709711.385635,vcan0,600,00000000
1780709711.385808,vcan0,601,72000000
1780709711.385913,vcan0,602,FF000000
1780709711.386027,vcan0,603,00000000
1780709711.386144,vcan0,604,00
1780709711.386246,vcan0,605,00
1780709711.386353,vcan0,607,00
1780709711.400642,vcan0,600,00000000
1780709711.400793,vcan0,601,72000000
1780709711.400907,vcan0,602,FF000000
1780709711.416560,vcan0,600,00000000
1780709711.416672,vcan0,601,72000000
1780709711.416749,vcan0,602,FF000000
1780709711.432418,vcan0,600,00000000
1780709711.432553,vcan0,601,72000000
1780709711.432624,vcan0,602,FF000000
1780709711.535551,vcan0,600,00000000
1780709711.535711,vcan0,601,7F000000
1780709711.535812,vcan0,602,FF000000
1780709711.535911,vcan0,603,00000000
1780709711.536011,vcan0,604,00
1780709711.536127,vcan0,605,00
1780709711.536253,vcan0,607,00
1780709711.550600,vcan0,600,00000000
1780709711.550761,vcan0,601,7F000000
1780709711.550864,vcan0,602,FF000000
1780709711.566530,vcan0,600,00000000
1780709711.566663,vcan0,601,7F000000
1780709711.566751,vcan0,602,FF000000
1780709711.582516,vcan0,600,00000000
1780709711.582641,vcan0,601,7F000000
1780709711.582736,vcan0,602,FF000000
1780709711.688311,vcan0,600,00000000
1780709711.688547,vcan0,601,7F000000
1780709711.688657,vcan0,602,FF000000
1780709711.688789,vcan0,603,00000000
1780709711.688884,vcan0,604,00
1780709711.688989,vcan0,605,00
1780709711.689085,vcan0,607,00
1780709711.703430,vcan0,600,00000000
1780709711.703549,vcan0,601,7F000000
1780709711.703618,vcan0,602,FF000000
1780709711.719543,vcan0,600,00000000
1780709711.719663,vcan0,601,7F000000
1780709711.719735,vcan0,602,FF000000
1780709711.735388,vcan0,600,00000000
1780709711.735506,vcan0,601,7F000000
1780709711.735579,vcan0,602,FF000000
1780709711.835654,vcan0,600,00000000
1780709711.835923,vcan0,601,7F000000
1780709711.836055,vcan0,602,FF000000
1780709711.836161,vcan0,603,00000000
1780709711.836265,vcan0,604,00
1780709711.836369,vcan0,605,00
1780709711.836524,vcan0,607,00
1780709711.850737,vcan0,600,00000000
1780709711.851196,vcan0,601,7F000000
1780709711.851281,vcan0,602,FF000000
1780709711.866555,vcan0,600,00000000
1780709711.866675,vcan0,601,7F000000
1780709711.866746,vcan0,602,FF000000
1780709711.882439,vcan0,600,00000000
1780709711.882574,vcan0,601,7F000000
1780709711.882655,vcan0,602,FF000000
1780709711.983705,vcan0,600,00000000
1780709711.984062,vcan0,601,72000000
1780709711.984468,vcan0,602,FF000000
1780709711.984774,vcan0,603,00000000
1780709711.984892,vcan0,604,00
1780709711.984997,vcan0,605,00
1780709711.985103,vcan0,607,00
1780709711.999509,vcan0,600,00000000
1780709711.999622,vcan0,601,72000000
1780709711.999693,vcan0,602,FF000000
1780709712.015496,vcan0,600,00000000
1780709712.015604,vcan0,601,72000000
1780709712.015674,vcan0,602,FF000000
1780709712.031393,vcan0,600,00000000
1780709712.031510,vcan0,601,72000000
1780709712.031579,vcan0,602,FF000000
1780709712.129491,vcan0,600,00000000
1780709712.129649,vcan0,601,72000000
1780709712.129752,vcan0,602,FF000000
1780709712.129859,vcan0,603,00000000
1780709712.129969,vcan0,604,00
1780709712.130093,vcan0,605,00
1780709712.130187,vcan0,607,00
1780709712.144746,vcan0,600,00000000
1780709712.144952,vcan0,601,72000000
1780709712.145060,vcan0,602,FF000000
1780709712.160657,vcan0,600,00000000
1780709712.160766,vcan0,601,72000000
1780709712.160837,vcan0,602,FF000000
1780709712.176593,vcan0,600,00000000
1780709712.176713,vcan0,601,65000000
1780709712.176789,vcan0,602,FF000000
1780709712.282407,vcan0,600,00000000
1780709712.282594,vcan0,601,65000000
1780709712.282712,vcan0,602,FF000000
1780709712.282833,vcan0,603,00000000
1780709712.282926,vcan0,604,00
1780709712.283026,vcan0,605,00
1780709712.283129,vcan0,607,00
1780709712.297869,vcan0,600,00000000
1780709712.298039,vcan0,601,65000000
1780709712.298139,vcan0,602,FF000000
1780709712.313599,vcan0,600,00000000
1780709712.313714,vcan0,601,7F000000
1780709712.313786,vcan0,602,FF000000
1780709712.329576,vcan0,600,00000000
1780709712.329692,vcan0,601,7F000000
1780709712.329769,vcan0,602,FF000000
1780709712.430281,vcan0,600,00000000
1780709712.430548,vcan0,601,7F000000
1780709712.430635,vcan0,602,FF000000
1780709712.430742,vcan0,603,00000000
1780709712.430840,vcan0,604,00
1780709712.430961,vcan0,605,00
1780709712.431073,vcan0,607,00
1780709712.445739,vcan0,600,00000000
1780709712.445973,vcan0,601,7F000000
1780709712.446067,vcan0,602,FF000000
1780709712.461648,vcan0,600,00000000
1780709712.461785,vcan0,601,7F000000
1780709712.461884,vcan0,602,FF000000
1780709712.477561,vcan0,600,00000000
1780709712.477672,vcan0,601,7F000000
1780709712.477747,vcan0,602,FF000000
1780709712.576345,vcan0,600,00000000
1780709712.576506,vcan0,601,7F000000
1780709712.576654,vcan0,602,FF000000
1780709712.576743,vcan0,603,00000000
1780709712.576818,vcan0,604,00
1780709712.576904,vcan0,605,00
1780709712.576996,vcan0,607,00
1780709712.591669,vcan0,600,00000000
1780709712.591822,vcan0,601,7F000000
1780709712.591902,vcan0,602,FF000000
1780709712.607550,vcan0,600,00000000
1780709712.607685,vcan0,601,7F000000
1780709712.607761,vcan0,602,FF000000
1780709712.623497,vcan0,600,00000000
1780709712.623636,vcan0,601,7F000000
1780709712.623711,vcan0,602,FF000000
1780709712.724850,vcan0,600,00000000
1780709712.725042,vcan0,601,72000000
1780709712.725156,vcan0,602,FF000000
1780709712.725254,vcan0,603,00000000
1780709712.725352,vcan0,604,00
1780709712.725485,vcan0,605,00
1780709712.725589,vcan0,607,00
1780709712.739608,vcan0,600,00000000
1780709712.739725,vcan0,601,72000000
1780709712.739800,vcan0,602,FF000000
1780709712.755517,vcan0,600,00000000
1780709712.755634,vcan0,601,72000000
1780709712.755707,vcan0,602,FF000000
1780709712.771467,vcan0,600,00000000
1780709712.771589,vcan0,601,72000000
1780709712.771665,vcan0,602,FF000000
1780709712.869172,vcan0,600,00000000
1780709712.869336,vcan0,601,72000000
1780709712.869467,vcan0,602,FF000000
1780709712.869601,vcan0,603,00000000
1780709712.869695,vcan0,604,00
1780709712.869793,vcan0,605,00
1780709712.869899,vcan0,607,00
1780709712.884607,vcan0,600,00000000
1780709712.884743,vcan0,601,72000000
1780709712.884820,vcan0,602,FF000000
1780709712.900502,vcan0,600,00000000
1780709712.900633,vcan0,601,72000000
1780709712.900709,vcan0,602,FF000000
1780709712.916456,vcan0,600,00000000
1780709712.916582,vcan0,601,72000000
1780709712.916653,vcan0,602,FF000000
1780709713.013547,vcan0,600,00000000
1780709713.013740,vcan0,601,65000000
1780709713.013858,vcan0,602,FF000000
1780709713.013962,vcan0,603,00000000
1780709713.014068,vcan0,604,00
1780709713.014209,vcan0,605,00
1780709713.014332,vcan0,607,00
1780709713.028745,vcan0,600,00000000
1780709713.028871,vcan0,601,65000000
1780709713.028948,vcan0,602,FF000000
1780709713.044478,vcan0,600,00000000
1780709713.044588,vcan0,601,65000000
1780709713.044660,vcan0,602,FF000000
1780709713.060471,vcan0,600,00000000
1780709713.060577,vcan0,601,65000000
1780709713.060648,vcan0,602,FF000000
1780709713.159720,vcan0,600,00000000
1780709713.159896,vcan0,601,59000000
1780709713.160004,vcan0,602,FF000000
1780709713.160103,vcan0,603,00000000
1780709713.160195,vcan0,604,00
1780709713.160290,vcan0,605,00
1780709713.160415,vcan0,607,00
1780709713.174604,vcan0,600,00000000
1780709713.174793,vcan0,601,59000000
1780709713.174871,vcan0,602,FF000000
1780709713.190472,vcan0,600,00000000
1780709713.190581,vcan0,601,59000000
1780709713.190728,vcan0,602,FF000000
1780709713.206485,vcan0,600,00000000
1780709713.206600,vcan0,601,59000000
1780709713.206757,vcan0,602,FF000000
1780709713.297640,vcan0,600,00000000
1780709713.297852,vcan0,601,59000000
1780709713.297956,vcan0,602,FF000000
1780709713.298055,vcan0,603,00000000
1780709713.298131,vcan0,604,00
1780709713.298222,vcan0,605,00
1780709713.298307,vcan0,607,00
1780709713.312641,vcan0,600,00000000
1780709713.312752,vcan0,601,59000000
1780709713.312824,vcan0,602,FF000000
1780709713.328486,vcan0,600,00000000
1780709713.328595,vcan0,601,4C000000
1780709713.328666,vcan0,602,FF000000
1780709713.344475,vcan0,600,00000000
1780709713.344581,vcan0,601,4C000000
1780709713.344648,vcan0,602,FF000000
1780709713.430068,vcan0,600,00000000
1780709713.430237,vcan0,601,4C000000
1780709713.430334,vcan0,602,FF000000
1780709713.430432,vcan0,603,00000000
1780709713.430562,vcan0,604,00
1780709713.430670,vcan0,605,00
1780709713.431078,vcan0,607,00
1780709713.445626,vcan0,600,00000000
1780709713.445753,vcan0,601,4C000000
